Categorii de unitati sanitare, Forme de proprietate , Macroregiuni  regiuni de dezvoltare si judete, Ani, UM: Numar, Valoare
Cabinete medicale de medicina generala, Total, Hunedoara, Anul 2012, Numar, 15
Cabinete medicale de medicina generala, Total, Hunedoara, Anul 2013, Numar, 17
Cabinete medicale de medicina generala, Total, Hunedoara, Anul 2014, Numar, 10
Cabinete medicale de medicina generala, Total, Hunedoara, Anul 2015, Numar, 10
Cabinete medicale de medicina generala, Total, Hunedoara, Anul 2016, Numar, 10
Cabinete medicale de medicina generala, Total, Hunedoara, Anul 2017, Numar, 8
Cabinete medicale de medicina generala, Total, Timis, Anul 1997, Numar, 202
Cabinete medicale de medicina generala, Total, Timis, Anul 1998, Numar, 210
Cabinete medicale de medicina generala, Total, Timis, Anul 1999, Numar, 264
Cabinete medicale de medicina generala, Total, Timis, Anul 2000, Numar, 274
Cabinete medicale de medicina generala, Total, Timis, Anul 2001, Numar, 253
Cabinete medicale de medicina generala, Total, Timis, Anul 2002, Numar, 325
Cabinete medicale de medicina generala, Total, Timis, Anul 2003, Numar, 161
Cabinete medicale de medicina generala, Total, Timis, Anul 2004, Numar, 43
Cabinete medicale de medicina generala, Total, Timis, Anul 2005, Numar, 27
Cabinete medicale de medicina generala, Total, Timis, Anul 2006, Numar, 2
Cabinete medicale de medicina generala, Total, Timis, Anul 2007, Numar, 53
Cabinete medicale de medicina generala, Total, Timis, Anul 2008, Numar, 61
Cabinete medicale de medicina generala, Total, Timis, Anul 2009, Numar, 62
Cabinete medicale de medicina generala, Total, Timis, Anul 2010, Numar, 56
Cabinete medicale de medicina generala, Total, Timis, Anul 2011, Numar, 1
Cabinete medicale de medicina generala, Proprietate publica, TOTAL, Anul 2005, Numar, 73
Cabinete medicale de medicina generala, Proprietate publica, TOTAL, Anul 2006, Numar, 69
Cabinete medicale de medicina generala, Proprietate publica, TOTAL, Anul 2007, Numar, 44
Cabinete medicale de medicina generala, Proprietate publica, TOTAL, Anul 2008, Numar, 77
Cabinete medicale de medicina generala, Proprietate publica, TOTAL, Anul 2009, Numar, 57
Cabinete medicale de medicina generala, Proprietate publica, TOTAL, Anul 2010, Numar, 60
Cabinete medicale de medicina generala, Proprietate publica, TOTAL, Anul 2011, Numar, 41
Cabinete medicale de medicina generala, Proprietate publica, TOTAL, Anul 2012, Numar, 20
Cabinete medicale de medicina generala, Proprietate publica, TOTAL, Anul 2013, Numar, 21
Cabinete medicale de medicina generala, Proprietate publica, TOTAL, Anul 2014, Numar, 20
Cabinete medicale de medicina generala, Proprietate publica, TOTAL, Anul 2015, Numar, 20
Cabinete medicale de medicina generala, Proprietate publica, TOTAL, Anul 2016, Numar, 22
Cabinete medicale de medicina generala, Proprietate publica, TOTAL, Anul 2017, Numar, 21
Cabinete medicale de medicina generala, Proprietate publica, MACROREGIUNEA UNU, Anul 2005, Numar, 14
Cabinete medicale de medicina generala, Proprietate publica, MACROREGIUNEA UNU, Anul 2006, Numar, 18
Cabinete medicale de medicina generala, Proprietate publica, MACROREGIUNEA UNU, Anul 2007, Numar, 14
Cabinete medicale de medicina generala, Proprietate publica, MACROREGIUNEA UNU, Anul 2008, Numar, 21
Cabinete medicale de medicina generala, Proprietate publica, MACROREGIUNEA UNU, Anul 2009, Numar, 13
Cabinete medicale de medicina generala, Proprietate publica, MACROREGIUNEA UNU, Anul 2010, Numar, 21
Cabinete medicale de medicina generala, Proprietate publica, MACROREGIUNEA UNU, Anul 2011, Numar, 10
Cabinete medicale de medicina generala, Proprietate publica, MACROREGIUNEA UNU, Anul 2012, Numar, 8
Cabinete medicale de medicina generala, Proprietate publica, MACROREGIUNEA UNU, Anul 2013, Numar, 8
Cabinete medicale de medicina generala, Proprietate publica, MACROREGIUNEA UNU, Anul 2014, Numar, 7
Cabinete medicale de medicina generala, Proprietate publica, MACROREGIUNEA UNU, Anul 2015, Numar, 7
Cabinete medicale de medicina generala, Proprietate publica, MACROREGIUNEA UNU, Anul 2016, Numar, 7
Cabinete medicale de medicina generala, Proprietate publica, MACROREGIUNEA UNU, Anul 2017, Numar, 7
Cabinete medicale de medicina generala, Proprietate publica, Regiunea NORD-VEST, Anul 2005, Numar, 8
Cabinete medicale de medicina generala, Proprietate publica, Regiunea NORD-VEST, Anul 2006, Numar, 12
Cabinete medicale de medicina generala, Proprietate publica, Regiunea NORD-VEST, Anul 2007, Numar, 8
Cabinete medicale de medicina generala, Proprietate publica, Regiunea NORD-VEST, Anul 2008, Numar, 13
Cabinete medicale de medicina generala, Proprietate publica, Regiunea NORD-VEST, Anul 2009, Numar, 8
Cabinete medicale de medicina generala, Proprietate publica, Regiunea NORD-VEST, Anul 2010, Numar, 5
Cabinete medicale de medicina generala, Proprietate publica, Regiunea NORD-VEST, Anul 2011, Numar, 5
Cabinete medicale de medicina generala, Proprietate publica, Regiunea NORD-VEST, Anul 2012, Numar, 5
Cabinete medicale de medicina generala, Proprietate publica, Regiunea NORD-VEST, Anul 2013, Numar, 5
Cabinete medicale de medicina generala, Proprietate publica, Regiunea NORD-VEST, Anul 2014, Numar, 4
Cabinete medicale de medicina generala, Proprietate publica, Regiunea NORD-VEST, Anul 2015, Numar, 4
Cabinete medicale de medicina generala, Proprietate publica, Regiunea NORD-VEST, Anul 2016, Numar, 5
Cabinete medicale de medicina generala, Proprietate publica, Regiunea NORD-VEST, Anul 2017, Numar, 5
Cabinete medicale de medicina generala, Proprietate publica, Bihor, Anul 2006, Numar, 2
Cabinete medicale de medicina generala, Proprietate publica, Bihor, Anul 2007, Numar, 2
Cabinete medicale de medicina generala, Proprietate publica, Bihor, Anul 2008, Numar, 7
Cabinete medicale de medicina generala, Proprietate publica, Bistrita-Nasaud, Anul 2005, Numar, 2
Cabinete medicale de medicina generala, Proprietate publica, Bistrita-Nasaud, Anul 2006, Numar, 2
Cabinete medicale de medicina generala, Proprietate publica, Cluj, Anul 2005, Numar, 2
Cabinete medicale de medicina generala, Proprietate publica, Cluj, Anul 2006, Numar, 5
Cabinete medicale de medicina generala, Proprietate publica, Cluj, Anul 2007, Numar, 5
Cabinete medicale de medicina generala, Proprietate publica, Cluj, Anul 2008, Numar, 5
Cabinete medicale de medicina generala, Proprietate publica, Cluj, Anul 2009, Numar, 5
Cabinete medicale de medicina generala, Proprietate publica, Cluj, Anul 2010, Numar, 5
Cabinete medicale de medicina generala, Proprietate publica, Cluj, Anul 2011, Numar, 5
Cabinete medicale de medicina generala, Proprietate publica, Cluj, Anul 2012, Numar, 5
Cabinete medicale de medicina generala, Proprietate publica, Cluj, Anul 2013, Numar, 5
Cabinete medicale de medicina generala, Proprietate publica, Cluj, Anul 2014, Numar, 3
Cabinete medicale de medicina generala, Proprietate publica, Cluj, Anul 2015, Numar, 3
Cabinete medicale de medicina generala, Proprietate publica, Cluj, Anul 2016, Numar, 4
Cabinete medicale de medicina generala, Proprietate publica, Cluj, Anul 2017, Numar, 4
Cabinete medicale de medicina generala, Proprietate publica, Maramures, Anul 2005, Numar, 2
Cabinete medicale de medicina generala, Proprietate publica, Maramures, Anul 2006, Numar, 1
Cabinete medicale de medicina generala, Proprietate publica, Maramures, Anul 2008, Numar, 1
Cabinete medicale de medicina generala, Proprietate publica, Maramures, Anul 2009, Numar, 3
Cabinete medicale de medicina generala, Proprietate publica, Maramures, Anul 2014, Numar, 1
Cabinete medicale de medicina generala, Proprietate publica, Maramures, Anul 2015, Numar, 1
Cabinete medicale de medicina generala, Proprietate publica, Maramures, Anul 2016, Numar, 1
Cabinete medicale de medicina generala, Proprietate publica, Maramures, Anul 2017, Numar, 1
Cabinete medicale de medicina generala, Proprietate publica, Satu Mare, Anul 2005, Numar, 2
Cabinete medicale de medicina generala, Proprietate publica, Satu Mare, Anul 2006, Numar, 2
Cabinete medicale de medicina generala, Proprietate publica, Satu Mare, Anul 2007, Numar, 1
Cabinete medicale de medicina generala, Proprietate publica, Regiunea CENTRU, Anul 2005, Numar, 6
Cabinete medicale de medicina generala, Proprietate publica, Regiunea CENTRU, Anul 2006, Numar, 6
Cabinete medicale de medicina generala, Proprietate publica, Regiunea CENTRU, Anul 2007, Numar, 6
Cabinete medicale de medicina generala, Proprietate publica, Regiunea CENTRU, Anul 2008, Numar, 8
Cabinete medicale de medicina generala, Proprietate publica, Regiunea CENTRU, Anul 2009, Numar, 5
Cabinete medicale de medicina generala, Proprietate publica, Regiunea CENTRU, Anul 2010, Numar, 16
Cabinete medicale de medicina generala, Proprietate publica, Regiunea CENTRU, Anul 2011, Numar, 5
Cabinete medicale de medicina generala, Proprietate publica, Regiunea CENTRU, Anul 2012, Numar, 3
Cabinete medicale de medicina generala, Proprietate publica, Regiunea CENTRU, Anul 2013, Numar, 3
Cabinete medicale de medicina generala, Proprietate publica, Regiunea CENTRU, Anul 2014, Numar, 3
Cabinete medicale de medicina generala, Proprietate publica, Regiunea CENTRU, Anul 2015, Numar, 3
Cabinete medicale de medicina generala, Proprietate publica, Regiunea CENTRU, Anul 2016, Numar, 2
Cabinete medicale de medicina generala, Proprietate publica, Regiunea CENTRU, Anul 2017, Numar, 2
Cabinete medicale de medicina generala, Proprietate publica, Alba, Anul 2005, Numar, 2
Cabinete medicale de medicina generala, Proprietate publica, Alba, Anul 2006, Numar, 2
Cabinete medicale de medicina generala, Proprietate publica, Alba, Anul 2007, Numar, 2
Cabinete medicale de medicina generala, Proprietate publica, Alba, Anul 2008, Numar, 2
Cabinete medicale de medicina generala, Proprietate publica, Alba, Anul 2009, Numar, 2
Cabinete medicale de medicina generala, Proprietate publica, Alba, Anul 2010, Numar, 2
Cabinete medicale de medicina generala, Proprietate publica, Alba, Anul 2011, Numar, 2
Cabinete medicale de medicina generala, Proprietate publica, Alba, Anul 2012, Numar, 2
Cabinete medicale de medicina generala, Proprietate publica, Alba, Anul 2013, Numar, 2
Cabinete medicale de medicina generala, Proprietate publica, Alba, Anul 2014, Numar, 2
Cabinete medicale de medicina generala, Proprietate publica, Alba, Anul 2015, Numar, 2
Cabinete medicale de medicina generala, Proprietate publica, Alba, Anul 2016, Numar, 1
Cabinete medicale de medicina generala, Proprietate publica, Alba, Anul 2017, Numar, 1
Cabinete medicale de medicina generala, Proprietate publica, Brasov, Anul 2005, Numar, 2
Cabinete medicale de medicina generala, Proprietate publica, Brasov, Anul 2006, Numar, 1
Cabinete medicale de medicina generala, Proprietate publica, Brasov, Anul 2007, Numar, 1
Cabinete medicale de medicina generala, Proprietate publica, Brasov, Anul 2008, Numar, 1
Cabinete medicale de medicina generala, Proprietate publica, Harghita, Anul 2006, Numar, 1
Cabinete medicale de medicina generala, Proprietate publica, Harghita, Anul 2007, Numar, 1
Cabinete medicale de medicina generala, Proprietate publica, Harghita, Anul 2008, Numar, 4
Cabinete medicale de medicina generala, Proprietate publica, Harghita, Anul 2009, Numar, 2
Cabinete medicale de medicina generala, Proprietate publica, Harghita, Anul 2010, Numar, 1
Cabinete medicale de medicina generala, Proprietate publica, Harghita, Anul 2011, Numar, 1
Cabinete medicale de medicina generala, Proprietate publica, Harghita, Anul 2012, Numar, 1
Cabinete medicale de medicina generala, Proprietate publica, Harghita, Anul 2013, Numar, 1
Cabinete medicale de medicina generala, Proprietate publica, Harghita, Anul 2014, Numar, 1
Cabinete medicale de medicina generala, Proprietate publica, Harghita, Anul 2015, Numar, 1
Cabinete medicale de medicina generala, Proprietate publica, Harghita, Anul 2016, Numar, 1
Cabinete medicale de medicina generala, Proprietate publica, Harghita, Anul 2017, Numar, 1
Cabinete medicale de medicina generala, Proprietate publica, Mures, Anul 2005, Numar, 2
Cabinete medicale de medicina generala, Proprietate publica, Mures, Anul 2006, Numar, 1
Cabinete medicale de medicina generala, Proprietate publica, Mures, Anul 2007, Numar, 1
Cabinete medicale de medicina generala, Proprietate publica, Mures, Anul 2010, Numar, 13
Cabinete medicale de medicina generala, Proprietate publica, Sibiu, Anul 2006, Numar, 1
Cabinete medicale de medicina generala, Proprietate publica, Sibiu, Anul 2007, Numar, 1
Cabinete medicale de medicina generala, Proprietate publica, Sibiu, Anul 2008, Numar, 1
Cabinete medicale de medicina generala, Proprietate publica, Sibiu, Anul 2009, Numar, 1
Cabinete medicale de medicina generala, Proprietate publica, Sibiu, Anul 2011, Numar, 2
Cabinete medicale de medicina generala, Proprietate publica, MACROREGIUNEA DOI, Anul 2005, Numar, 23
Cabinete medicale de medicina generala, Proprietate publica, MACROREGIUNEA DOI, Anul 2006, Numar, 20
Cabinete medicale de medicina generala, Proprietate publica, MACROREGIUNEA DOI, Anul 2007, Numar, 12
Cabinete medicale de medicina generala, Proprietate publica, MACROREGIUNEA DOI, Anul 2008, Numar, 24
Cabinete medicale de medicina generala, Proprietate publica, MACROREGIUNEA DOI, Anul 2009, Numar, 8
Cabinete medicale de medicina generala, Proprietate publica, MACROREGIUNEA DOI, Anul 2010, Numar, 6
Cabinete medicale de medicina generala, Proprietate publica, MACROREGIUNEA DOI, Anul 2011, Numar, 7
Cabinete medicale de medicina generala, Proprietate publica, MACROREGIUNEA DOI, Anul 2012, Numar, 3
Cabinete medicale de medicina generala, Proprietate publica, MACROREGIUNEA DOI, Anul 2013, Numar, 3
Cabinete medicale de medicina generala, Proprietate publica, MACROREGIUNEA DOI, Anul 2014, Numar, 3
Cabinete medicale de medicina generala, Proprietate publica, MACROREGIUNEA DOI, Anul 2015, Numar, 3
Cabinete medicale de medicina generala, Proprietate publica, MACROREGIUNEA DOI, Anul 2016, Numar, 5
Cabinete medicale de medicina generala, Proprietate publica, MACROREGIUNEA DOI, Anul 2017, Numar, 4
Cabinete medicale de medicina generala, Proprietate publica, Regiunea NORD-EST, Anul 2005, Numar, 11
Cabinete medicale de medicina generala, Proprietate publica, Regiunea NORD-EST, Anul 2006, Numar, 6
Cabinete medicale de medicina generala, Proprietate publica, Regiunea NORD-EST, Anul 2007, Numar, 4
Cabinete medicale de medicina generala, Proprietate publica, Regiunea NORD-EST, Anul 2008, Numar, 7
Cabinete medicale de medicina generala, Proprietate publica, Regiunea NORD-EST, Anul 2009, Numar, 2
Cabinete medicale de medicina generala, Proprietate publica, Regiunea NORD-EST, Anul 2010, Numar, 2
Cabinete medicale de medicina generala, Proprietate publica, Regiunea NORD-EST, Anul 2011, Numar, 2
Cabinete medicale de medicina generala, Proprietate publica, Regiunea NORD-EST, Anul 2012, Numar, 1
Cabinete medicale de medicina generala, Proprietate publica, Regiunea NORD-EST, Anul 2013, Numar, 1
Cabinete medicale de medicina generala, Proprietate publica, Regiunea NORD-EST, Anul 2014, Numar, 1
Cabinete medicale de medicina generala, Proprietate publica, Regiunea NORD-EST, Anul 2015, Numar, 1
Cabinete medicale de medicina generala, Proprietate publica, Regiunea NORD-EST, Anul 2016, Numar, 2
Cabinete medicale de medicina generala, Proprietate publica, Regiunea NORD-EST, Anul 2017, Numar, 2
Cabinete medicale de medicina generala, Proprietate publica, Bacau, Anul 2005, Numar, 4
Cabinete medicale de medicina generala, Proprietate publica, Bacau, Anul 2006, Numar, 3
Cabinete medicale de medicina generala, Proprietate publica, Bacau, Anul 2007, Numar, 1
Cabinete medicale de medicina generala, Proprietate publica, Bacau, Anul 2008, Numar, 2
Cabinete medicale de medicina generala, Proprietate publica, Bacau, Anul 2009, Numar, 1
Cabinete medicale de medicina generala, Proprietate publica, Bacau, Anul 2010, Numar, 1
Cabinete medicale de medicina generala, Proprietate publica, Bacau, Anul 2011, Numar, 1
Cabinete medicale de medicina generala, Proprietate publica, Botosani, Anul 2005, Numar, 2
Cabinete medicale de medicina generala, Proprietate publica, Botosani, Anul 2006, Numar, 1
Cabinete medicale de medicina generala, Proprietate publica, Botosani, Anul 2007, Numar, 1
Cabinete medicale de medicina generala, Proprietate publica, Botosani, Anul 2008, Numar, 1
Cabinete medicale de medicina generala, Proprietate publica, Botosani, Anul 2009, Numar, 1
Cabinete medicale de medicina generala, Proprietate publica, Botosani, Anul 2010, Numar, 1
Cabinete medicale de medicina generala, Proprietate publica, Botosani, Anul 2011, Numar, 1
Cabinete medicale de medicina generala, Proprietate publica, Botosani, Anul 2012, Numar, 1
Cabinete medicale de medicina generala, Proprietate publica, Botosani, Anul 2013, Numar, 1
Cabinete medicale de medicina generala, Proprietate publica, Botosani, Anul 2014, Numar, 1
Cabinete medicale de medicina generala, Proprietate publica, Botosani, Anul 2015, Numar, 1
Cabinete medicale de medicina generala, Proprietate publica, Botosani, Anul 2016, Numar, 1
Cabinete medicale de medicina generala, Proprietate publica, Botosani, Anul 2017, Numar, 1
Cabinete medicale de medicina generala, Proprietate publica, Iasi, Anul 2005, Numar, 3
Cabinete medicale de medicina generala, Proprietate publica, Iasi, Anul 2006, Numar, 1
