Categorii de unitati sanitare , Forme de proprietate , Macroregiuni  regiuni de dezvoltare si judete, Ani, UM: Numar, Valoare
In spitale - total, Proprietate publica, TOTAL, Anul 2002, Numar, 160376
In spitale - total, Proprietate publica, TOTAL, Anul 2003, Numar, 140818
In spitale - total, Proprietate publica, TOTAL, Anul 2004, Numar, 140406
In spitale - total, Proprietate publica, TOTAL, Anul 2005, Numar, 140919
In spitale - total, Proprietate publica, TOTAL, Anul 2006, Numar, 139785
In spitale - total, Proprietate publica, TOTAL, Anul 2007, Numar, 135650
In spitale - total, Proprietate publica, TOTAL, Anul 2008, Numar, 135667
In spitale - total, Proprietate publica, TOTAL, Anul 2009, Numar, 136054
In spitale - total, Proprietate publica, TOTAL, Anul 2010, Numar, 127949
In spitale - total, Proprietate publica, TOTAL, Anul 2011, Numar, 124667
In spitale - total, Proprietate publica, TOTAL, Anul 2012, Numar, 125226
In spitale - total, Proprietate publica, TOTAL, Anul 2013, Numar, 125384
In spitale - total, Proprietate publica, TOTAL, Anul 2014, Numar, 124999
In spitale - total, Proprietate publica, TOTAL, Anul 2015, Numar, 125237
In spitale - total, Proprietate publica, TOTAL, Anul 2016, Numar, 125079
In spitale - total, Proprietate publica, TOTAL, Anul 2017, Numar, 125060
In spitale - total, Proprietate publica, MACROREGIUNEA UNU, Anul 1997, Numar, 43979
In spitale - total, Proprietate publica, MACROREGIUNEA UNU, Anul 1998, Numar, 43995
In spitale - total, Proprietate publica, MACROREGIUNEA UNU, Anul 1999, Numar, 43767
In spitale - total, Proprietate publica, MACROREGIUNEA UNU, Anul 2000, Numar, 44577
In spitale - total, Proprietate publica, MACROREGIUNEA UNU, Anul 2001, Numar, 44862
In spitale - total, Proprietate publica, MACROREGIUNEA UNU, Anul 2002, Numar, 43110
In spitale - total, Proprietate publica, MACROREGIUNEA UNU, Anul 2003, Numar, 37378
In spitale - total, Proprietate publica, MACROREGIUNEA UNU, Anul 2004, Numar, 37589
In spitale - total, Proprietate publica, MACROREGIUNEA UNU, Anul 2005, Numar, 37692
In spitale - total, Proprietate publica, MACROREGIUNEA UNU, Anul 2006, Numar, 37292
In spitale - total, Proprietate publica, MACROREGIUNEA UNU, Anul 2007, Numar, 36673
In spitale - total, Proprietate publica, MACROREGIUNEA UNU, Anul 2008, Numar, 36183
In spitale - total, Proprietate publica, MACROREGIUNEA UNU, Anul 2009, Numar, 36146
In spitale - total, Proprietate publica, MACROREGIUNEA UNU, Anul 2010, Numar, 32868
In spitale - total, Proprietate publica, MACROREGIUNEA UNU, Anul 2011, Numar, 32506
In spitale - total, Proprietate publica, MACROREGIUNEA UNU, Anul 2012, Numar, 32680
In spitale - total, Proprietate publica, MACROREGIUNEA UNU, Anul 2013, Numar, 32768
In spitale - total, Proprietate publica, MACROREGIUNEA UNU, Anul 2014, Numar, 32459
In spitale - total, Proprietate publica, MACROREGIUNEA UNU, Anul 2015, Numar, 32411
In spitale - total, Proprietate publica, MACROREGIUNEA UNU, Anul 2016, Numar, 32376
In spitale - total, Proprietate publica, MACROREGIUNEA UNU, Anul 2017, Numar, 32448
In spitale - total, Proprietate publica, Regiunea NORD-VEST, Anul 1997, Numar, 22883
In spitale - total, Proprietate publica, Regiunea NORD-VEST, Anul 1998, Numar, 22958
In spitale - total, Proprietate publica, Regiunea NORD-VEST, Anul 1999, Numar, 22713
In spitale - total, Proprietate publica, Regiunea NORD-VEST, Anul 2000, Numar, 23126
In spitale - total, Proprietate publica, Regiunea NORD-VEST, Anul 2001, Numar, 23411
In spitale - total, Proprietate publica, Regiunea NORD-VEST, Anul 2002, Numar, 22804
In spitale - total, Proprietate publica, Regiunea NORD-VEST, Anul 2003, Numar, 19563
In spitale - total, Proprietate publica, Regiunea NORD-VEST, Anul 2004, Numar, 19742
In spitale - total, Proprietate publica, Regiunea NORD-VEST, Anul 2005, Numar, 19707
In spitale - total, Proprietate publica, Regiunea NORD-VEST, Anul 2006, Numar, 19444
In spitale - total, Proprietate publica, Regiunea NORD-VEST, Anul 2007, Numar, 19193
In spitale - total, Proprietate publica, Regiunea NORD-VEST, Anul 2008, Numar, 19006
In spitale - total, Proprietate publica, Regiunea NORD-VEST, Anul 2009, Numar, 18984
In spitale - total, Proprietate publica, Regiunea NORD-VEST, Anul 2010, Numar, 17485
In spitale - total, Proprietate publica, Regiunea NORD-VEST, Anul 2011, Numar, 17342
In spitale - total, Proprietate publica, Regiunea NORD-VEST, Anul 2012, Numar, 17410
In spitale - total, Proprietate publica, Regiunea NORD-VEST, Anul 2013, Numar, 17467
In spitale - total, Proprietate publica, Regiunea NORD-VEST, Anul 2014, Numar, 17194
In spitale - total, Proprietate publica, Regiunea NORD-VEST, Anul 2015, Numar, 17194
In spitale - total, Proprietate publica, Regiunea NORD-VEST, Anul 2016, Numar, 17164
In spitale - total, Proprietate publica, Regiunea NORD-VEST, Anul 2017, Numar, 17207
In spitale - total, Proprietate publica, Bihor, Anul 1997, Numar, 5599
In spitale - total, Proprietate publica, Bihor, Anul 1998, Numar, 5649
In spitale - total, Proprietate publica, Bihor, Anul 1999, Numar, 5554
In spitale - total, Proprietate publica, Bihor, Anul 2000, Numar, 5604
In spitale - total, Proprietate publica, Bihor, Anul 2001, Numar, 5554
In spitale - total, Proprietate publica, Bihor, Anul 2002, Numar, 5466
In spitale - total, Proprietate publica, Bihor, Anul 2003, Numar, 4411
In spitale - total, Proprietate publica, Bihor, Anul 2004, Numar, 4496
In spitale - total, Proprietate publica, Bihor, Anul 2005, Numar, 4449
In spitale - total, Proprietate publica, Bihor, Anul 2006, Numar, 4150
In spitale - total, Proprietate publica, Bihor, Anul 2007, Numar, 4126
In spitale - total, Proprietate publica, Bihor, Anul 2008, Numar, 4200
In spitale - total, Proprietate publica, Bihor, Anul 2009, Numar, 4181
In spitale - total, Proprietate publica, Bihor, Anul 2010, Numar, 3891
In spitale - total, Proprietate publica, Bihor, Anul 2011, Numar, 3777
In spitale - total, Proprietate publica, Bihor, Anul 2012, Numar, 3777
In spitale - total, Proprietate publica, Bihor, Anul 2013, Numar, 3829
In spitale - total, Proprietate publica, Bihor, Anul 2014, Numar, 3816
In spitale - total, Proprietate publica, Bihor, Anul 2015, Numar, 3816
In spitale - total, Proprietate publica, Bihor, Anul 2016, Numar, 3816
In spitale - total, Proprietate publica, Bihor, Anul 2017, Numar, 3856
In spitale - total, Proprietate publica, Bistrita-Nasaud, Anul 1997, Numar, 1842
In spitale - total, Proprietate publica, Bistrita-Nasaud, Anul 1998, Numar, 1842
In spitale - total, Proprietate publica, Bistrita-Nasaud, Anul 1999, Numar, 1842
In spitale - total, Proprietate publica, Bistrita-Nasaud, Anul 2000, Numar, 1842
In spitale - total, Proprietate publica, Bistrita-Nasaud, Anul 2001, Numar, 1842
In spitale - total, Proprietate publica, Bistrita-Nasaud, Anul 2002, Numar, 1807
In spitale - total, Proprietate publica, Bistrita-Nasaud, Anul 2003, Numar, 1620
In spitale - total, Proprietate publica, Bistrita-Nasaud, Anul 2004, Numar, 1620
In spitale - total, Proprietate publica, Bistrita-Nasaud, Anul 2005, Numar, 1620
In spitale - total, Proprietate publica, Bistrita-Nasaud, Anul 2006, Numar, 1620
In spitale - total, Proprietate publica, Bistrita-Nasaud, Anul 2007, Numar, 1593
In spitale - total, Proprietate publica, Bistrita-Nasaud, Anul 2008, Numar, 1521
In spitale - total, Proprietate publica, Bistrita-Nasaud, Anul 2009, Numar, 1521
In spitale - total, Proprietate publica, Bistrita-Nasaud, Anul 2010, Numar, 1358
In spitale - total, Proprietate publica, Bistrita-Nasaud, Anul 2011, Numar, 1358
In spitale - total, Proprietate publica, Bistrita-Nasaud, Anul 2012, Numar, 1358
In spitale - total, Proprietate publica, Bistrita-Nasaud, Anul 2013, Numar, 1388
In spitale - total, Proprietate publica, Bistrita-Nasaud, Anul 2014, Numar, 1388
In spitale - total, Proprietate publica, Bistrita-Nasaud, Anul 2015, Numar, 1388
In spitale - total, Proprietate publica, Bistrita-Nasaud, Anul 2016, Numar, 1388
In spitale - total, Proprietate publica, Bistrita-Nasaud, Anul 2017, Numar, 1388
In spitale - total, Proprietate publica, Cluj, Anul 1997, Numar, 7259
In spitale - total, Proprietate publica, Cluj, Anul 1998, Numar, 7259
In spitale - total, Proprietate publica, Cluj, Anul 1999, Numar, 7259
In spitale - total, Proprietate publica, Cluj, Anul 2000, Numar, 7699
In spitale - total, Proprietate publica, Cluj, Anul 2001, Numar, 7889
In spitale - total, Proprietate publica, Cluj, Anul 2002, Numar, 7737
In spitale - total, Proprietate publica, Cluj, Anul 2003, Numar, 6936
In spitale - total, Proprietate publica, Cluj, Anul 2004, Numar, 6990
In spitale - total, Proprietate publica, Cluj, Anul 2005, Numar, 6987
In spitale - total, Proprietate publica, Cluj, Anul 2006, Numar, 7004
In spitale - total, Proprietate publica, Cluj, Anul 2007, Numar, 7080
In spitale - total, Proprietate publica, Cluj, Anul 2008, Numar, 6908
In spitale - total, Proprietate publica, Cluj, Anul 2009, Numar, 6945
In spitale - total, Proprietate publica, Cluj, Anul 2010, Numar, 6531
In spitale - total, Proprietate publica, Cluj, Anul 2011, Numar, 6560
In spitale - total, Proprietate publica, Cluj, Anul 2012, Numar, 6618
In spitale - total, Proprietate publica, Cluj, Anul 2013, Numar, 6593
In spitale - total, Proprietate publica, Cluj, Anul 2014, Numar, 6384
In spitale - total, Proprietate publica, Cluj, Anul 2015, Numar, 6384
In spitale - total, Proprietate publica, Cluj, Anul 2016, Numar, 6354
In spitale - total, Proprietate publica, Cluj, Anul 2017, Numar, 6357
In spitale - total, Proprietate publica, Maramures, Anul 1997, Numar, 4176
In spitale - total, Proprietate publica, Maramures, Anul 1998, Numar, 4176
In spitale - total, Proprietate publica, Maramures, Anul 1999, Numar, 4176
In spitale - total, Proprietate publica, Maramures, Anul 2000, Numar, 4074
In spitale - total, Proprietate publica, Maramures, Anul 2001, Numar, 4074
In spitale - total, Proprietate publica, Maramures, Anul 2002, Numar, 3830
In spitale - total, Proprietate publica, Maramures, Anul 2003, Numar, 3183
In spitale - total, Proprietate publica, Maramures, Anul 2004, Numar, 3223
In spitale - total, Proprietate publica, Maramures, Anul 2005, Numar, 3238
In spitale - total, Proprietate publica, Maramures, Anul 2006, Numar, 3254
In spitale - total, Proprietate publica, Maramures, Anul 2007, Numar, 3251
In spitale - total, Proprietate publica, Maramures, Anul 2008, Numar, 3204
In spitale - total, Proprietate publica, Maramures, Anul 2009, Numar, 3204
In spitale - total, Proprietate publica, Maramures, Anul 2010, Numar, 2816
In spitale - total, Proprietate publica, Maramures, Anul 2011, Numar, 2761
In spitale - total, Proprietate publica, Maramures, Anul 2012, Numar, 2761
In spitale - total, Proprietate publica, Maramures, Anul 2013, Numar, 2761
In spitale - total, Proprietate publica, Maramures, Anul 2014, Numar, 2711
In spitale - total, Proprietate publica, Maramures, Anul 2015, Numar, 2711
In spitale - total, Proprietate publica, Maramures, Anul 2016, Numar, 2711
In spitale - total, Proprietate publica, Maramures, Anul 2017, Numar, 2711
In spitale - total, Proprietate publica, Satu Mare, Anul 1997, Numar, 2316
In spitale - total, Proprietate publica, Satu Mare, Anul 1998, Numar, 2341
In spitale - total, Proprietate publica, Satu Mare, Anul 1999, Numar, 2191
In spitale - total, Proprietate publica, Satu Mare, Anul 2000, Numar, 2216
In spitale - total, Proprietate publica, Satu Mare, Anul 2001, Numar, 2361
In spitale - total, Proprietate publica, Satu Mare, Anul 2002, Numar, 2336
In spitale - total, Proprietate publica, Satu Mare, Anul 2003, Numar, 2027
In spitale - total, Proprietate publica, Satu Mare, Anul 2004, Numar, 2027
In spitale - total, Proprietate publica, Satu Mare, Anul 2005, Numar, 2027
In spitale - total, Proprietate publica, Satu Mare, Anul 2006, Numar, 2030
In spitale - total, Proprietate publica, Satu Mare, Anul 2007, Numar, 1885
In spitale - total, Proprietate publica, Satu Mare, Anul 2008, Numar, 1880
In spitale - total, Proprietate publica, Satu Mare, Anul 2009, Numar, 1865
In spitale - total, Proprietate publica, Satu Mare, Anul 2010, Numar, 1741
In spitale - total, Proprietate publica, Satu Mare, Anul 2011, Numar, 1773
In spitale - total, Proprietate publica, Satu Mare, Anul 2012, Numar, 1783
In spitale - total, Proprietate publica, Satu Mare, Anul 2013, Numar, 1783
In spitale - total, Proprietate publica, Satu Mare, Anul 2014, Numar, 1772
In spitale - total, Proprietate publica, Satu Mare, Anul 2015, Numar, 1772
In spitale - total, Proprietate publica, Satu Mare, Anul 2016, Numar, 1772
In spitale - total, Proprietate publica, Satu Mare, Anul 2017, Numar, 1772
In spitale - total, Proprietate publica, Salaj, Anul 1997, Numar, 1691
In spitale - total, Proprietate publica, Salaj, Anul 1998, Numar, 1691
In spitale - total, Proprietate publica, Salaj, Anul 1999, Numar, 1691
In spitale - total, Proprietate publica, Salaj, Anul 2000, Numar, 1691
In spitale - total, Proprietate publica, Salaj, Anul 2001, Numar, 1691
In spitale - total, Proprietate publica, Salaj, Anul 2002, Numar, 1628
In spitale - total, Proprietate publica, Salaj, Anul 2003, Numar, 1386
In spitale - total, Proprietate publica, Salaj, Anul 2004, Numar, 1386
In spitale - total, Proprietate publica, Salaj, Anul 2005, Numar, 1386
In spitale - total, Proprietate publica, Salaj, Anul 2006, Numar, 1386
In spitale - total, Proprietate publica, Salaj, Anul 2007, Numar, 1258
In spitale - total, Proprietate publica, Salaj, Anul 2008, Numar, 1293
In spitale - total, Proprietate publica, Salaj, Anul 2009, Numar, 1268
In spitale - total, Proprietate publica, Salaj, Anul 2010, Numar, 1148
In spitale - total, Proprietate publica, Salaj, Anul 2011, Numar, 1113
In spitale - total, Proprietate publica, Salaj, Anul 2012, Numar, 1113
In spitale - total, Proprietate publica, Salaj, Anul 2013, Numar, 1113
In spitale - total, Proprietate publica, Salaj, Anul 2014, Numar, 1123
In spitale - total, Proprietate publica, Salaj, Anul 2015, Numar, 1123
In spitale - total, Proprietate publica, Salaj, Anul 2016, Numar, 1123
In spitale - total, Proprietate publica, Salaj, Anul 2017, Numar, 1123
In spitale - total, Proprietate publica, Regiunea CENTRU, Anul 1997, Numar, 21096
In spitale - total, Proprietate publica, Regiunea CENTRU, Anul 1998, Numar, 21037
In spitale - total, Proprietate publica, Regiunea CENTRU, Anul 1999, Numar, 21054
In spitale - total, Proprietate publica, Regiunea CENTRU, Anul 2000, Numar, 21451
In spitale - total, Proprietate publica, Regiunea CENTRU, Anul 2001, Numar, 21451
In spitale - total, Proprietate publica, Regiunea CENTRU, Anul 2002, Numar, 20306
In spitale - total, Proprietate publica, Regiunea CENTRU, Anul 2003, Numar, 17815
In spitale - total, Proprietate publica, Regiunea CENTRU, Anul 2004, Numar, 17847
In spitale - total, Proprietate publica, Regiunea CENTRU, Anul 2005, Numar, 17985
In spitale - total, Proprietate publica, Regiunea CENTRU, Anul 2006, Numar, 17848
In spitale - total, Proprietate publica, Regiunea CENTRU, Anul 2007, Numar, 17480
In spitale - total, Proprietate publica, Regiunea CENTRU, Anul 2008, Numar, 17177
In spitale - total, Proprietate publica, Regiunea CENTRU, Anul 2009, Numar, 17162
In spitale - total, Proprietate publica, Regiunea CENTRU, Anul 2010, Numar, 15383
In spitale - total, Proprietate publica, Regiunea CENTRU, Anul 2011, Numar, 15164
In spitale - total, Proprietate publica, Regiunea CENTRU, Anul 2012, Numar, 15270
In spitale - total, Proprietate publica, Regiunea CENTRU, Anul 2013, Numar, 15301
In spitale - total, Proprietate publica, Regiunea CENTRU, Anul 2014, Numar, 15265
In spitale - total, Proprietate publica, Regiunea CENTRU, Anul 2015, Numar, 15217
In spitale - total, Proprietate publica, Regiunea CENTRU, Anul 2016, Numar, 15212
In spitale - total, Proprietate publica, Regiunea CENTRU, Anul 2017, Numar, 15241
In spitale - total, Proprietate publica, Alba, Anul 1997, Numar, 3104
In spitale - total, Proprietate publica, Alba, Anul 1998, Numar, 3104
In spitale - total, Proprietate publica, Alba, Anul 1999, Numar, 3020
In spitale - total, Proprietate publica, Alba, Anul 2000, Numar, 2919
In spitale - total, Proprietate publica, Alba, Anul 2001, Numar, 2927
In spitale - total, Proprietate publica, Alba, Anul 2002, Numar, 2859
In spitale - total, Proprietate publica, Alba, Anul 2003, Numar, 2326
In spitale - total, Proprietate publica, Alba, Anul 2004, Numar, 2326
In spitale - total, Proprietate publica, Alba, Anul 2005, Numar, 2469
In spitale - total, Proprietate publica, Alba, Anul 2006, Numar, 2419
In spitale - total, Proprietate publica, Alba, Anul 2007, Numar, 2441
In spitale - total, Proprietate publica, Alba, Anul 2008, Numar, 2446
In spitale - total, Proprietate publica, Alba, Anul 2009, Numar, 2456
In spitale - total, Proprietate publica, Alba, Anul 2010, Numar, 2098
In spitale - total, Proprietate publica, Alba, Anul 2011, Numar, 2038
In spitale - total, Proprietate publica, Alba, Anul 2012, Numar, 2058
In spitale - total, Proprietate publica, Alba, Anul 2013, Numar, 2058
In spitale - total, Proprietate publica, Alba, Anul 2014, Numar, 2056
In spitale - total, Proprietate publica, Alba, Anul 2015, Numar, 2049
In spitale - total, Proprietate publica, Alba, Anul 2016, Numar, 2049
In spitale - total, Proprietate publica, Alba, Anul 2017, Numar, 2049
In spitale - total, Proprietate publica, Brasov, Anul 1997, Numar, 4240
In spitale - total, Proprietate publica, Brasov, Anul 1998, Numar, 4190
In spitale - total, Proprietate publica, Brasov, Anul 1999, Numar, 4190
In spitale - total, Proprietate publica, Brasov, Anul 2000, Numar, 4513
In spitale - total, Proprietate publica, Brasov, Anul 2001, Numar, 4508
In spitale - total, Proprietate publica, Brasov, Anul 2002, Numar, 4489
In spitale - total, Proprietate publica, Brasov, Anul 2003, Numar, 4082
In spitale - total, Proprietate publica, Brasov, Anul 2004, Numar, 4091
In spitale - total, Proprietate publica, Brasov, Anul 2005, Numar, 4076
In spitale - total, Proprietate publica, Brasov, Anul 2006, Numar, 4057
In spitale - total, Proprietate publica, Brasov, Anul 2007, Numar, 3707
In spitale - total, Proprietate publica, Brasov, Anul 2008, Numar, 3545
In spitale - total, Proprietate publica, Brasov, Anul 2009, Numar, 3575
In spitale - total, Proprietate publica, Brasov, Anul 2010, Numar, 3186
In spitale - total, Proprietate publica, Brasov, Anul 2011, Numar, 3051
In spitale - total, Proprietate publica, Brasov, Anul 2012, Numar, 3053
In spitale - total, Proprietate publica, Brasov, Anul 2013, Numar, 3086
In spitale - total, Proprietate publica, Brasov, Anul 2014, Numar, 3105
In spitale - total, Proprietate publica, Brasov, Anul 2015, Numar, 3092
