Categorii de personal sanitar, Forme de proprietate , Sexe, Macroregiuni  regiuni de dezvoltare si judete, Ani, UM: Numar persoane, Valoare
Stomatologi, Proprietate publica, Total, Cluj, Anul 2014, Numar persoane, 277
Stomatologi, Proprietate publica, Total, Cluj, Anul 2015, Numar persoane, 171
Stomatologi, Proprietate publica, Total, Cluj, Anul 2016, Numar persoane, 166
Stomatologi, Proprietate publica, Total, Cluj, Anul 2017, Numar persoane, 161
Stomatologi, Proprietate publica, Total, Maramures, Anul 1990, Numar persoane, 133
Stomatologi, Proprietate publica, Total, Maramures, Anul 1991, Numar persoane, 140
Stomatologi, Proprietate publica, Total, Maramures, Anul 1992, Numar persoane, 139
Stomatologi, Proprietate publica, Total, Maramures, Anul 1993, Numar persoane, 126
Stomatologi, Proprietate publica, Total, Maramures, Anul 1994, Numar persoane, 120
Stomatologi, Proprietate publica, Total, Maramures, Anul 1995, Numar persoane, 122
Stomatologi, Proprietate publica, Total, Maramures, Anul 1996, Numar persoane, 113
Stomatologi, Proprietate publica, Total, Maramures, Anul 1997, Numar persoane, 94
Stomatologi, Proprietate publica, Total, Maramures, Anul 1998, Numar persoane, 90
Stomatologi, Proprietate publica, Total, Maramures, Anul 1999, Numar persoane, 73
Stomatologi, Proprietate publica, Total, Maramures, Anul 2000, Numar persoane, 82
Stomatologi, Proprietate publica, Total, Maramures, Anul 2001, Numar persoane, 75
Stomatologi, Proprietate publica, Total, Maramures, Anul 2002, Numar persoane, 75
Stomatologi, Proprietate publica, Total, Maramures, Anul 2003, Numar persoane, 90
Stomatologi, Proprietate publica, Total, Maramures, Anul 2004, Numar persoane, 90
Stomatologi, Proprietate publica, Total, Maramures, Anul 2005, Numar persoane, 79
Stomatologi, Proprietate publica, Total, Maramures, Anul 2006, Numar persoane, 88
Stomatologi, Proprietate publica, Total, Maramures, Anul 2007, Numar persoane, 90
Stomatologi, Proprietate publica, Total, Maramures, Anul 2008, Numar persoane, 90
Stomatologi, Proprietate publica, Total, Maramures, Anul 2009, Numar persoane, 77
Stomatologi, Proprietate publica, Total, Maramures, Anul 2010, Numar persoane, 73
Stomatologi, Proprietate publica, Total, Maramures, Anul 2011, Numar persoane, 72
Stomatologi, Proprietate publica, Total, Maramures, Anul 2012, Numar persoane, 72
Stomatologi, Proprietate publica, Total, Maramures, Anul 2013, Numar persoane, 72
Stomatologi, Proprietate publica, Total, Maramures, Anul 2014, Numar persoane, 71
Stomatologi, Proprietate publica, Total, Maramures, Anul 2015, Numar persoane, 4
Stomatologi, Proprietate publica, Total, Maramures, Anul 2016, Numar persoane, 7
Stomatologi, Proprietate publica, Total, Maramures, Anul 2017, Numar persoane, 7
Stomatologi, Proprietate publica, Total, Satu Mare, Anul 1990, Numar persoane, 73
Stomatologi, Proprietate publica, Total, Satu Mare, Anul 1991, Numar persoane, 61
Stomatologi, Proprietate publica, Total, Satu Mare, Anul 1992, Numar persoane, 68
Stomatologi, Proprietate publica, Total, Satu Mare, Anul 1993, Numar persoane, 66
Stomatologi, Proprietate publica, Total, Satu Mare, Anul 1994, Numar persoane, 56
Stomatologi, Proprietate publica, Total, Satu Mare, Anul 1995, Numar persoane, 54
Stomatologi, Proprietate publica, Total, Satu Mare, Anul 1996, Numar persoane, 63
Stomatologi, Proprietate publica, Total, Satu Mare, Anul 1997, Numar persoane, 55
Stomatologi, Proprietate publica, Total, Satu Mare, Anul 1998, Numar persoane, 47
Stomatologi, Proprietate publica, Total, Satu Mare, Anul 1999, Numar persoane, 43
Stomatologi, Proprietate publica, Total, Satu Mare, Anul 2000, Numar persoane, 41
Stomatologi, Proprietate publica, Total, Satu Mare, Anul 2001, Numar persoane, 45
Stomatologi, Proprietate publica, Total, Satu Mare, Anul 2002, Numar persoane, 39
Stomatologi, Proprietate publica, Total, Satu Mare, Anul 2003, Numar persoane, 63
Stomatologi, Proprietate publica, Total, Satu Mare, Anul 2004, Numar persoane, 39
Stomatologi, Proprietate publica, Total, Satu Mare, Anul 2005, Numar persoane, 39
Stomatologi, Proprietate publica, Total, Satu Mare, Anul 2006, Numar persoane, 38
Stomatologi, Proprietate publica, Total, Satu Mare, Anul 2007, Numar persoane, 37
Stomatologi, Proprietate publica, Total, Satu Mare, Anul 2008, Numar persoane, 10
Stomatologi, Proprietate publica, Total, Satu Mare, Anul 2009, Numar persoane, 13
Stomatologi, Proprietate publica, Total, Satu Mare, Anul 2010, Numar persoane, 13
Stomatologi, Proprietate publica, Total, Satu Mare, Anul 2011, Numar persoane, 9
Stomatologi, Proprietate publica, Total, Satu Mare, Anul 2012, Numar persoane, 9
Stomatologi, Proprietate publica, Total, Satu Mare, Anul 2013, Numar persoane, 10
Stomatologi, Proprietate publica, Total, Satu Mare, Anul 2014, Numar persoane, 11
Stomatologi, Proprietate publica, Total, Satu Mare, Anul 2015, Numar persoane, 3
Stomatologi, Proprietate publica, Total, Satu Mare, Anul 2016, Numar persoane, 4
Stomatologi, Proprietate publica, Total, Satu Mare, Anul 2017, Numar persoane, 5
Stomatologi, Proprietate publica, Total, Salaj, Anul 1990, Numar persoane, 45
Stomatologi, Proprietate publica, Total, Salaj, Anul 1991, Numar persoane, 41
Stomatologi, Proprietate publica, Total, Salaj, Anul 1992, Numar persoane, 45
Stomatologi, Proprietate publica, Total, Salaj, Anul 1993, Numar persoane, 40
Stomatologi, Proprietate publica, Total, Salaj, Anul 1994, Numar persoane, 39
Stomatologi, Proprietate publica, Total, Salaj, Anul 1995, Numar persoane, 40
Stomatologi, Proprietate publica, Total, Salaj, Anul 1996, Numar persoane, 38
Stomatologi, Proprietate publica, Total, Salaj, Anul 1997, Numar persoane, 36
Stomatologi, Proprietate publica, Total, Salaj, Anul 1998, Numar persoane, 35
Stomatologi, Proprietate publica, Total, Salaj, Anul 1999, Numar persoane, 24
Stomatologi, Proprietate publica, Total, Salaj, Anul 2000, Numar persoane, 21
Stomatologi, Proprietate publica, Total, Salaj, Anul 2001, Numar persoane, 18
Stomatologi, Proprietate publica, Total, Salaj, Anul 2002, Numar persoane, 19
Stomatologi, Proprietate publica, Total, Salaj, Anul 2003, Numar persoane, 19
Stomatologi, Proprietate publica, Total, Salaj, Anul 2004, Numar persoane, 16
Stomatologi, Proprietate publica, Total, Salaj, Anul 2005, Numar persoane, 14
Stomatologi, Proprietate publica, Total, Salaj, Anul 2006, Numar persoane, 15
Stomatologi, Proprietate publica, Total, Salaj, Anul 2007, Numar persoane, 15
Stomatologi, Proprietate publica, Total, Salaj, Anul 2008, Numar persoane, 15
Stomatologi, Proprietate publica, Total, Salaj, Anul 2009, Numar persoane, 14
Stomatologi, Proprietate publica, Total, Salaj, Anul 2010, Numar persoane, 2
Stomatologi, Proprietate publica, Total, Salaj, Anul 2011, Numar persoane, 2
Stomatologi, Proprietate publica, Total, Salaj, Anul 2012, Numar persoane, 2
Stomatologi, Proprietate publica, Total, Salaj, Anul 2013, Numar persoane, 2
Stomatologi, Proprietate publica, Total, Salaj, Anul 2014, Numar persoane, 2
Stomatologi, Proprietate publica, Total, Salaj, Anul 2015, Numar persoane, 2
Stomatologi, Proprietate publica, Total, Salaj, Anul 2016, Numar persoane, 2
Stomatologi, Proprietate publica, Total, Salaj, Anul 2017, Numar persoane, 2
Stomatologi, Proprietate publica, Total, Regiunea CENTRU, Anul 1990, Numar persoane, 845
Stomatologi, Proprietate publica, Total, Regiunea CENTRU, Anul 1991, Numar persoane, 760
Stomatologi, Proprietate publica, Total, Regiunea CENTRU, Anul 1992, Numar persoane, 794
Stomatologi, Proprietate publica, Total, Regiunea CENTRU, Anul 1993, Numar persoane, 752
Stomatologi, Proprietate publica, Total, Regiunea CENTRU, Anul 1994, Numar persoane, 670
Stomatologi, Proprietate publica, Total, Regiunea CENTRU, Anul 1995, Numar persoane, 704
Stomatologi, Proprietate publica, Total, Regiunea CENTRU, Anul 1996, Numar persoane, 701
Stomatologi, Proprietate publica, Total, Regiunea CENTRU, Anul 1997, Numar persoane, 597
Stomatologi, Proprietate publica, Total, Regiunea CENTRU, Anul 1998, Numar persoane, 591
Stomatologi, Proprietate publica, Total, Regiunea CENTRU, Anul 1999, Numar persoane, 666
Stomatologi, Proprietate publica, Total, Regiunea CENTRU, Anul 2000, Numar persoane, 552
Stomatologi, Proprietate publica, Total, Regiunea CENTRU, Anul 2001, Numar persoane, 556
Stomatologi, Proprietate publica, Total, Regiunea CENTRU, Anul 2002, Numar persoane, 596
Stomatologi, Proprietate publica, Total, Regiunea CENTRU, Anul 2003, Numar persoane, 544
Stomatologi, Proprietate publica, Total, Regiunea CENTRU, Anul 2004, Numar persoane, 587
Stomatologi, Proprietate publica, Total, Regiunea CENTRU, Anul 2005, Numar persoane, 470
Stomatologi, Proprietate publica, Total, Regiunea CENTRU, Anul 2006, Numar persoane, 419
Stomatologi, Proprietate publica, Total, Regiunea CENTRU, Anul 2007, Numar persoane, 410
Stomatologi, Proprietate publica, Total, Regiunea CENTRU, Anul 2008, Numar persoane, 456
Stomatologi, Proprietate publica, Total, Regiunea CENTRU, Anul 2009, Numar persoane, 539
Stomatologi, Proprietate publica, Total, Regiunea CENTRU, Anul 2010, Numar persoane, 535
Stomatologi, Proprietate publica, Total, Regiunea CENTRU, Anul 2011, Numar persoane, 550
Stomatologi, Proprietate publica, Total, Regiunea CENTRU, Anul 2012, Numar persoane, 518
Stomatologi, Proprietate publica, Total, Regiunea CENTRU, Anul 2013, Numar persoane, 448
Stomatologi, Proprietate publica, Total, Regiunea CENTRU, Anul 2014, Numar persoane, 498
Stomatologi, Proprietate publica, Total, Regiunea CENTRU, Anul 2015, Numar persoane, 185
Stomatologi, Proprietate publica, Total, Regiunea CENTRU, Anul 2016, Numar persoane, 196
Stomatologi, Proprietate publica, Total, Regiunea CENTRU, Anul 2017, Numar persoane, 194
Stomatologi, Proprietate publica, Total, Alba, Anul 1990, Numar persoane, 126
Stomatologi, Proprietate publica, Total, Alba, Anul 1991, Numar persoane, 116
Stomatologi, Proprietate publica, Total, Alba, Anul 1992, Numar persoane, 126
Stomatologi, Proprietate publica, Total, Alba, Anul 1993, Numar persoane, 120
Stomatologi, Proprietate publica, Total, Alba, Anul 1994, Numar persoane, 99
Stomatologi, Proprietate publica, Total, Alba, Anul 1995, Numar persoane, 104
Stomatologi, Proprietate publica, Total, Alba, Anul 1996, Numar persoane, 98
Stomatologi, Proprietate publica, Total, Alba, Anul 1997, Numar persoane, 84
Stomatologi, Proprietate publica, Total, Alba, Anul 1998, Numar persoane, 82
Stomatologi, Proprietate publica, Total, Alba, Anul 1999, Numar persoane, 91
Stomatologi, Proprietate publica, Total, Alba, Anul 2000, Numar persoane, 68
Stomatologi, Proprietate publica, Total, Alba, Anul 2001, Numar persoane, 72
Stomatologi, Proprietate publica, Total, Alba, Anul 2002, Numar persoane, 55
Stomatologi, Proprietate publica, Total, Alba, Anul 2003, Numar persoane, 59
Stomatologi, Proprietate publica, Total, Alba, Anul 2004, Numar persoane, 108
Stomatologi, Proprietate publica, Total, Alba, Anul 2005, Numar persoane, 54
Stomatologi, Proprietate publica, Total, Alba, Anul 2006, Numar persoane, 53
Stomatologi, Proprietate publica, Total, Alba, Anul 2007, Numar persoane, 48
Stomatologi, Proprietate publica, Total, Alba, Anul 2008, Numar persoane, 37
Stomatologi, Proprietate publica, Total, Alba, Anul 2009, Numar persoane, 53
Stomatologi, Proprietate publica, Total, Alba, Anul 2010, Numar persoane, 52
Stomatologi, Proprietate publica, Total, Alba, Anul 2011, Numar persoane, 53
Stomatologi, Proprietate publica, Total, Alba, Anul 2012, Numar persoane, 51
Stomatologi, Proprietate publica, Total, Alba, Anul 2013, Numar persoane, 51
Stomatologi, Proprietate publica, Total, Alba, Anul 2014, Numar persoane, 50
Stomatologi, Proprietate publica, Total, Alba, Anul 2015, Numar persoane, 12
Stomatologi, Proprietate publica, Total, Alba, Anul 2016, Numar persoane, 12
Stomatologi, Proprietate publica, Total, Alba, Anul 2017, Numar persoane, 10
Stomatologi, Proprietate publica, Total, Brasov, Anul 1990, Numar persoane, 218
Stomatologi, Proprietate publica, Total, Brasov, Anul 1991, Numar persoane, 193
Stomatologi, Proprietate publica, Total, Brasov, Anul 1992, Numar persoane, 198
Stomatologi, Proprietate publica, Total, Brasov, Anul 1993, Numar persoane, 205
Stomatologi, Proprietate publica, Total, Brasov, Anul 1994, Numar persoane, 164
Stomatologi, Proprietate publica, Total, Brasov, Anul 1995, Numar persoane, 171
Stomatologi, Proprietate publica, Total, Brasov, Anul 1996, Numar persoane, 176
Stomatologi, Proprietate publica, Total, Brasov, Anul 1997, Numar persoane, 142
Stomatologi, Proprietate publica, Total, Brasov, Anul 1998, Numar persoane, 144
Stomatologi, Proprietate publica, Total, Brasov, Anul 1999, Numar persoane, 155
Stomatologi, Proprietate publica, Total, Brasov, Anul 2000, Numar persoane, 124
Stomatologi, Proprietate publica, Total, Brasov, Anul 2001, Numar persoane, 119
Stomatologi, Proprietate publica, Total, Brasov, Anul 2002, Numar persoane, 127
Stomatologi, Proprietate publica, Total, Brasov, Anul 2003, Numar persoane, 129
Stomatologi, Proprietate publica, Total, Brasov, Anul 2004, Numar persoane, 118
Stomatologi, Proprietate publica, Total, Brasov, Anul 2005, Numar persoane, 112
Stomatologi, Proprietate publica, Total, Brasov, Anul 2006, Numar persoane, 113
Stomatologi, Proprietate publica, Total, Brasov, Anul 2007, Numar persoane, 108
Stomatologi, Proprietate publica, Total, Brasov, Anul 2008, Numar persoane, 109
Stomatologi, Proprietate publica, Total, Brasov, Anul 2009, Numar persoane, 111
Stomatologi, Proprietate publica, Total, Brasov, Anul 2010, Numar persoane, 107
Stomatologi, Proprietate publica, Total, Brasov, Anul 2011, Numar persoane, 105
Stomatologi, Proprietate publica, Total, Brasov, Anul 2012, Numar persoane, 61
Stomatologi, Proprietate publica, Total, Brasov, Anul 2013, Numar persoane, 10
Stomatologi, Proprietate publica, Total, Brasov, Anul 2014, Numar persoane, 33
Stomatologi, Proprietate publica, Total, Brasov, Anul 2015, Numar persoane, 10
Stomatologi, Proprietate publica, Total, Brasov, Anul 2016, Numar persoane, 9
Stomatologi, Proprietate publica, Total, Brasov, Anul 2017, Numar persoane, 8
Stomatologi, Proprietate publica, Total, Covasna, Anul 1990, Numar persoane, 65
Stomatologi, Proprietate publica, Total, Covasna, Anul 1991, Numar persoane, 56
Stomatologi, Proprietate publica, Total, Covasna, Anul 1992, Numar persoane, 58
Stomatologi, Proprietate publica, Total, Covasna, Anul 1993, Numar persoane, 57
Stomatologi, Proprietate publica, Total, Covasna, Anul 1994, Numar persoane, 55
Stomatologi, Proprietate publica, Total, Covasna, Anul 1995, Numar persoane, 53
Stomatologi, Proprietate publica, Total, Covasna, Anul 1996, Numar persoane, 57
Stomatologi, Proprietate publica, Total, Covasna, Anul 1997, Numar persoane, 49
Stomatologi, Proprietate publica, Total, Covasna, Anul 1998, Numar persoane, 47
Stomatologi, Proprietate publica, Total, Covasna, Anul 1999, Numar persoane, 43
Stomatologi, Proprietate publica, Total, Covasna, Anul 2000, Numar persoane, 56
Stomatologi, Proprietate publica, Total, Covasna, Anul 2001, Numar persoane, 55
Stomatologi, Proprietate publica, Total, Covasna, Anul 2002, Numar persoane, 41
Stomatologi, Proprietate publica, Total, Covasna, Anul 2003, Numar persoane, 44
Stomatologi, Proprietate publica, Total, Covasna, Anul 2004, Numar persoane, 44
Stomatologi, Proprietate publica, Total, Covasna, Anul 2005, Numar persoane, 49
Stomatologi, Proprietate publica, Total, Covasna, Anul 2006, Numar persoane, 49
Stomatologi, Proprietate publica, Total, Covasna, Anul 2007, Numar persoane, 49
Stomatologi, Proprietate publica, Total, Covasna, Anul 2008, Numar persoane, 64
Stomatologi, Proprietate publica, Total, Covasna, Anul 2009, Numar persoane, 66
Stomatologi, Proprietate publica, Total, Covasna, Anul 2010, Numar persoane, 65
Stomatologi, Proprietate publica, Total, Covasna, Anul 2011, Numar persoane, 67
Stomatologi, Proprietate publica, Total, Covasna, Anul 2012, Numar persoane, 69
Stomatologi, Proprietate publica, Total, Covasna, Anul 2013, Numar persoane, 71
Stomatologi, Proprietate publica, Total, Covasna, Anul 2014, Numar persoane, 81
Stomatologi, Proprietate publica, Total, Covasna, Anul 2015, Numar persoane, 5
Stomatologi, Proprietate publica, Total, Covasna, Anul 2016, Numar persoane, 5
Stomatologi, Proprietate publica, Total, Covasna, Anul 2017, Numar persoane, 5
Stomatologi, Proprietate publica, Total, Harghita, Anul 1990, Numar persoane, 81
Stomatologi, Proprietate publica, Total, Harghita, Anul 1991, Numar persoane, 75
Stomatologi, Proprietate publica, Total, Harghita, Anul 1992, Numar persoane, 79
Stomatologi, Proprietate publica, Total, Harghita, Anul 1993, Numar persoane, 74
Stomatologi, Proprietate publica, Total, Harghita, Anul 1994, Numar persoane, 65
Stomatologi, Proprietate publica, Total, Harghita, Anul 1995, Numar persoane, 71
Stomatologi, Proprietate publica, Total, Harghita, Anul 1996, Numar persoane, 65
Stomatologi, Proprietate publica, Total, Harghita, Anul 1997, Numar persoane, 61
Stomatologi, Proprietate publica, Total, Harghita, Anul 1998, Numar persoane, 61
Stomatologi, Proprietate publica, Total, Harghita, Anul 1999, Numar persoane, 52
Stomatologi, Proprietate publica, Total, Harghita, Anul 2000, Numar persoane, 59
Stomatologi, Proprietate publica, Total, Harghita, Anul 2001, Numar persoane, 59
Stomatologi, Proprietate publica, Total, Harghita, Anul 2002, Numar persoane, 67
Stomatologi, Proprietate publica, Total, Harghita, Anul 2003, Numar persoane, 61
Stomatologi, Proprietate publica, Total, Harghita, Anul 2004, Numar persoane, 68
Stomatologi, Proprietate publica, Total, Harghita, Anul 2005, Numar persoane, 74
Stomatologi, Proprietate publica, Total, Harghita, Anul 2006, Numar persoane, 70
Stomatologi, Proprietate publica, Total, Harghita, Anul 2007, Numar persoane, 86
Stomatologi, Proprietate publica, Total, Harghita, Anul 2008, Numar persoane, 92
Stomatologi, Proprietate publica, Total, Harghita, Anul 2009, Numar persoane, 105
Stomatologi, Proprietate publica, Total, Harghita, Anul 2010, Numar persoane, 110
Stomatologi, Proprietate publica, Total, Harghita, Anul 2011, Numar persoane, 114
Stomatologi, Proprietate publica, Total, Harghita, Anul 2012, Numar persoane, 116
Stomatologi, Proprietate publica, Total, Harghita, Anul 2013, Numar persoane, 120
Stomatologi, Proprietate publica, Total, Harghita, Anul 2014, Numar persoane, 125
Stomatologi, Proprietate publica, Total, Harghita, Anul 2016, Numar persoane, 1
Stomatologi, Proprietate publica, Total, Harghita, Anul 2017, Numar persoane, 1
Stomatologi, Proprietate publica, Total, Mures, Anul 1990, Numar persoane, 193
Stomatologi, Proprietate publica, Total, Mures, Anul 1991, Numar persoane, 176
Stomatologi, Proprietate publica, Total, Mures, Anul 1992, Numar persoane, 178
Stomatologi, Proprietate publica, Total, Mures, Anul 1993, Numar persoane, 172
