Categorii de personal sanitar, Forme de proprietate , Sexe, Macroregiuni  regiuni de dezvoltare si judete, Ani, UM: Numar persoane, Valoare
Medici (exclusiv stomatologi), Total, Total, Teleorman, Anul 2010, Numar persoane, 529
Medici (exclusiv stomatologi), Total, Total, Teleorman, Anul 2011, Numar persoane, 528
Medici (exclusiv stomatologi), Total, Total, Teleorman, Anul 2012, Numar persoane, 534
Medici (exclusiv stomatologi), Total, Total, Teleorman, Anul 2013, Numar persoane, 562
Medici (exclusiv stomatologi), Total, Total, Teleorman, Anul 2014, Numar persoane, 579
Medici (exclusiv stomatologi), Total, Total, Teleorman, Anul 2015, Numar persoane, 571
Medici (exclusiv stomatologi), Total, Total, Teleorman, Anul 2016, Numar persoane, 562
Medici (exclusiv stomatologi), Total, Total, Teleorman, Anul 2017, Numar persoane, 547
Medici (exclusiv stomatologi), Total, Total, Regiunea BUCURESTI - ILFOV, Anul 1997, Numar persoane, 8429
Medici (exclusiv stomatologi), Total, Total, Regiunea BUCURESTI - ILFOV, Anul 1998, Numar persoane, 9012
Medici (exclusiv stomatologi), Total, Total, Regiunea BUCURESTI - ILFOV, Anul 1999, Numar persoane, 11271
Medici (exclusiv stomatologi), Total, Total, Regiunea BUCURESTI - ILFOV, Anul 2000, Numar persoane, 8800
Medici (exclusiv stomatologi), Total, Total, Regiunea BUCURESTI - ILFOV, Anul 2001, Numar persoane, 9257
Medici (exclusiv stomatologi), Total, Total, Regiunea BUCURESTI - ILFOV, Anul 2002, Numar persoane, 9205
Medici (exclusiv stomatologi), Total, Total, Regiunea BUCURESTI - ILFOV, Anul 2003, Numar persoane, 10106
Medici (exclusiv stomatologi), Total, Total, Regiunea BUCURESTI - ILFOV, Anul 2004, Numar persoane, 10872
Medici (exclusiv stomatologi), Total, Total, Regiunea BUCURESTI - ILFOV, Anul 2005, Numar persoane, 11522
Medici (exclusiv stomatologi), Total, Total, Regiunea BUCURESTI - ILFOV, Anul 2006, Numar persoane, 11359
Medici (exclusiv stomatologi), Total, Total, Regiunea BUCURESTI - ILFOV, Anul 2007, Numar persoane, 11389
Medici (exclusiv stomatologi), Total, Total, Regiunea BUCURESTI - ILFOV, Anul 2008, Numar persoane, 11588
Medici (exclusiv stomatologi), Total, Total, Regiunea BUCURESTI - ILFOV, Anul 2009, Numar persoane, 11412
Medici (exclusiv stomatologi), Total, Total, Regiunea BUCURESTI - ILFOV, Anul 2010, Numar persoane, 12184
Medici (exclusiv stomatologi), Total, Total, Regiunea BUCURESTI - ILFOV, Anul 2011, Numar persoane, 11825
Medici (exclusiv stomatologi), Total, Total, Regiunea BUCURESTI - ILFOV, Anul 2012, Numar persoane, 12199
Medici (exclusiv stomatologi), Total, Total, Regiunea BUCURESTI - ILFOV, Anul 2013, Numar persoane, 12091
Medici (exclusiv stomatologi), Total, Total, Regiunea BUCURESTI - ILFOV, Anul 2014, Numar persoane, 12543
Medici (exclusiv stomatologi), Total, Total, Regiunea BUCURESTI - ILFOV, Anul 2015, Numar persoane, 12759
Medici (exclusiv stomatologi), Total, Total, Regiunea BUCURESTI - ILFOV, Anul 2016, Numar persoane, 13260
Medici (exclusiv stomatologi), Total, Total, Regiunea BUCURESTI - ILFOV, Anul 2017, Numar persoane, 13482
Medici (exclusiv stomatologi), Total, Total, Ilfov, Anul 1997, Numar persoane, 250
Medici (exclusiv stomatologi), Total, Total, Ilfov, Anul 1998, Numar persoane, 247
Medici (exclusiv stomatologi), Total, Total, Ilfov, Anul 1999, Numar persoane, 311
Medici (exclusiv stomatologi), Total, Total, Ilfov, Anul 2000, Numar persoane, 346
Medici (exclusiv stomatologi), Total, Total, Ilfov, Anul 2001, Numar persoane, 334
Medici (exclusiv stomatologi), Total, Total, Ilfov, Anul 2002, Numar persoane, 385
Medici (exclusiv stomatologi), Total, Total, Ilfov, Anul 2003, Numar persoane, 376
Medici (exclusiv stomatologi), Total, Total, Ilfov, Anul 2004, Numar persoane, 396
Medici (exclusiv stomatologi), Total, Total, Ilfov, Anul 2005, Numar persoane, 421
Medici (exclusiv stomatologi), Total, Total, Ilfov, Anul 2006, Numar persoane, 444
Medici (exclusiv stomatologi), Total, Total, Ilfov, Anul 2007, Numar persoane, 565
Medici (exclusiv stomatologi), Total, Total, Ilfov, Anul 2008, Numar persoane, 573
Medici (exclusiv stomatologi), Total, Total, Ilfov, Anul 2009, Numar persoane, 541
Medici (exclusiv stomatologi), Total, Total, Ilfov, Anul 2010, Numar persoane, 484
Medici (exclusiv stomatologi), Total, Total, Ilfov, Anul 2011, Numar persoane, 503
Medici (exclusiv stomatologi), Total, Total, Ilfov, Anul 2012, Numar persoane, 587
Medici (exclusiv stomatologi), Total, Total, Ilfov, Anul 2013, Numar persoane, 603
Medici (exclusiv stomatologi), Total, Total, Ilfov, Anul 2014, Numar persoane, 639
Medici (exclusiv stomatologi), Total, Total, Ilfov, Anul 2015, Numar persoane, 667
Medici (exclusiv stomatologi), Total, Total, Ilfov, Anul 2016, Numar persoane, 723
Medici (exclusiv stomatologi), Total, Total, Ilfov, Anul 2017, Numar persoane, 758
Medici (exclusiv stomatologi), Total, Total, Municipiul Bucuresti, Anul 1997, Numar persoane, 8179
Medici (exclusiv stomatologi), Total, Total, Municipiul Bucuresti, Anul 1998, Numar persoane, 8765
Medici (exclusiv stomatologi), Total, Total, Municipiul Bucuresti, Anul 1999, Numar persoane, 10960
Medici (exclusiv stomatologi), Total, Total, Municipiul Bucuresti, Anul 2000, Numar persoane, 8454
Medici (exclusiv stomatologi), Total, Total, Municipiul Bucuresti, Anul 2001, Numar persoane, 8923
Medici (exclusiv stomatologi), Total, Total, Municipiul Bucuresti, Anul 2002, Numar persoane, 8820
Medici (exclusiv stomatologi), Total, Total, Municipiul Bucuresti, Anul 2003, Numar persoane, 9730
Medici (exclusiv stomatologi), Total, Total, Municipiul Bucuresti, Anul 2004, Numar persoane, 10476
Medici (exclusiv stomatologi), Total, Total, Municipiul Bucuresti, Anul 2005, Numar persoane, 11101
Medici (exclusiv stomatologi), Total, Total, Municipiul Bucuresti, Anul 2006, Numar persoane, 10915
Medici (exclusiv stomatologi), Total, Total, Municipiul Bucuresti, Anul 2007, Numar persoane, 10824
Medici (exclusiv stomatologi), Total, Total, Municipiul Bucuresti, Anul 2008, Numar persoane, 11015
Medici (exclusiv stomatologi), Total, Total, Municipiul Bucuresti, Anul 2009, Numar persoane, 10871
Medici (exclusiv stomatologi), Total, Total, Municipiul Bucuresti, Anul 2010, Numar persoane, 11700
Medici (exclusiv stomatologi), Total, Total, Municipiul Bucuresti, Anul 2011, Numar persoane, 11322
Medici (exclusiv stomatologi), Total, Total, Municipiul Bucuresti, Anul 2012, Numar persoane, 11612
Medici (exclusiv stomatologi), Total, Total, Municipiul Bucuresti, Anul 2013, Numar persoane, 11488
Medici (exclusiv stomatologi), Total, Total, Municipiul Bucuresti, Anul 2014, Numar persoane, 11904
Medici (exclusiv stomatologi), Total, Total, Municipiul Bucuresti, Anul 2015, Numar persoane, 12092
Medici (exclusiv stomatologi), Total, Total, Municipiul Bucuresti, Anul 2016, Numar persoane, 12537
Medici (exclusiv stomatologi), Total, Total, Municipiul Bucuresti, Anul 2017, Numar persoane, 12724
Medici (exclusiv stomatologi), Total, Total, MACROREGIUNEA PATRU, Anul 1997, Numar persoane, 8558
Medici (exclusiv stomatologi), Total, Total, MACROREGIUNEA PATRU, Anul 1998, Numar persoane, 8807
Medici (exclusiv stomatologi), Total, Total, MACROREGIUNEA PATRU, Anul 1999, Numar persoane, 9412
Medici (exclusiv stomatologi), Total, Total, MACROREGIUNEA PATRU, Anul 2000, Numar persoane, 9548
Medici (exclusiv stomatologi), Total, Total, MACROREGIUNEA PATRU, Anul 2001, Numar persoane, 9888
Medici (exclusiv stomatologi), Total, Total, MACROREGIUNEA PATRU, Anul 2002, Numar persoane, 9432
Medici (exclusiv stomatologi), Total, Total, MACROREGIUNEA PATRU, Anul 2003, Numar persoane, 9587
Medici (exclusiv stomatologi), Total, Total, MACROREGIUNEA PATRU, Anul 2004, Numar persoane, 9794
Medici (exclusiv stomatologi), Total, Total, MACROREGIUNEA PATRU, Anul 2005, Numar persoane, 9377
Medici (exclusiv stomatologi), Total, Total, MACROREGIUNEA PATRU, Anul 2006, Numar persoane, 9265
Medici (exclusiv stomatologi), Total, Total, MACROREGIUNEA PATRU, Anul 2007, Numar persoane, 9903
Medici (exclusiv stomatologi), Total, Total, MACROREGIUNEA PATRU, Anul 2008, Numar persoane, 10218
Medici (exclusiv stomatologi), Total, Total, MACROREGIUNEA PATRU, Anul 2009, Numar persoane, 10300
Medici (exclusiv stomatologi), Total, Total, MACROREGIUNEA PATRU, Anul 2010, Numar persoane, 10833
Medici (exclusiv stomatologi), Total, Total, MACROREGIUNEA PATRU, Anul 2011, Numar persoane, 10936
Medici (exclusiv stomatologi), Total, Total, MACROREGIUNEA PATRU, Anul 2012, Numar persoane, 11201
Medici (exclusiv stomatologi), Total, Total, MACROREGIUNEA PATRU, Anul 2013, Numar persoane, 11208
Medici (exclusiv stomatologi), Total, Total, MACROREGIUNEA PATRU, Anul 2014, Numar persoane, 11374
Medici (exclusiv stomatologi), Total, Total, MACROREGIUNEA PATRU, Anul 2015, Numar persoane, 11998
Medici (exclusiv stomatologi), Total, Total, MACROREGIUNEA PATRU, Anul 2016, Numar persoane, 12232
Medici (exclusiv stomatologi), Total, Total, MACROREGIUNEA PATRU, Anul 2017, Numar persoane, 12676
Medici (exclusiv stomatologi), Total, Total, Regiunea SUD-VEST OLTENIA, Anul 1997, Numar persoane, 4128
Medici (exclusiv stomatologi), Total, Total, Regiunea SUD-VEST OLTENIA, Anul 1998, Numar persoane, 4116
Medici (exclusiv stomatologi), Total, Total, Regiunea SUD-VEST OLTENIA, Anul 1999, Numar persoane, 4484
Medici (exclusiv stomatologi), Total, Total, Regiunea SUD-VEST OLTENIA, Anul 2000, Numar persoane, 4656
Medici (exclusiv stomatologi), Total, Total, Regiunea SUD-VEST OLTENIA, Anul 2001, Numar persoane, 4592
Medici (exclusiv stomatologi), Total, Total, Regiunea SUD-VEST OLTENIA, Anul 2002, Numar persoane, 4486
Medici (exclusiv stomatologi), Total, Total, Regiunea SUD-VEST OLTENIA, Anul 2003, Numar persoane, 4476
Medici (exclusiv stomatologi), Total, Total, Regiunea SUD-VEST OLTENIA, Anul 2004, Numar persoane, 4510
Medici (exclusiv stomatologi), Total, Total, Regiunea SUD-VEST OLTENIA, Anul 2005, Numar persoane, 4336
Medici (exclusiv stomatologi), Total, Total, Regiunea SUD-VEST OLTENIA, Anul 2006, Numar persoane, 4275
Medici (exclusiv stomatologi), Total, Total, Regiunea SUD-VEST OLTENIA, Anul 2007, Numar persoane, 4402
Medici (exclusiv stomatologi), Total, Total, Regiunea SUD-VEST OLTENIA, Anul 2008, Numar persoane, 4595
Medici (exclusiv stomatologi), Total, Total, Regiunea SUD-VEST OLTENIA, Anul 2009, Numar persoane, 4634
Medici (exclusiv stomatologi), Total, Total, Regiunea SUD-VEST OLTENIA, Anul 2010, Numar persoane, 4673
Medici (exclusiv stomatologi), Total, Total, Regiunea SUD-VEST OLTENIA, Anul 2011, Numar persoane, 4636
Medici (exclusiv stomatologi), Total, Total, Regiunea SUD-VEST OLTENIA, Anul 2012, Numar persoane, 4677
Medici (exclusiv stomatologi), Total, Total, Regiunea SUD-VEST OLTENIA, Anul 2013, Numar persoane, 4785
Medici (exclusiv stomatologi), Total, Total, Regiunea SUD-VEST OLTENIA, Anul 2014, Numar persoane, 4881
Medici (exclusiv stomatologi), Total, Total, Regiunea SUD-VEST OLTENIA, Anul 2015, Numar persoane, 5373
Medici (exclusiv stomatologi), Total, Total, Regiunea SUD-VEST OLTENIA, Anul 2016, Numar persoane, 5478
Medici (exclusiv stomatologi), Total, Total, Regiunea SUD-VEST OLTENIA, Anul 2017, Numar persoane, 5675
Medici (exclusiv stomatologi), Total, Total, Dolj, Anul 1997, Numar persoane, 1850
Medici (exclusiv stomatologi), Total, Total, Dolj, Anul 1998, Numar persoane, 1788
Medici (exclusiv stomatologi), Total, Total, Dolj, Anul 1999, Numar persoane, 2100
Medici (exclusiv stomatologi), Total, Total, Dolj, Anul 2000, Numar persoane, 2274
Medici (exclusiv stomatologi), Total, Total, Dolj, Anul 2001, Numar persoane, 2127
Medici (exclusiv stomatologi), Total, Total, Dolj, Anul 2002, Numar persoane, 2049
Medici (exclusiv stomatologi), Total, Total, Dolj, Anul 2003, Numar persoane, 2042
Medici (exclusiv stomatologi), Total, Total, Dolj, Anul 2004, Numar persoane, 2129
Medici (exclusiv stomatologi), Total, Total, Dolj, Anul 2005, Numar persoane, 1961
Medici (exclusiv stomatologi), Total, Total, Dolj, Anul 2006, Numar persoane, 1974
Medici (exclusiv stomatologi), Total, Total, Dolj, Anul 2007, Numar persoane, 2091
Medici (exclusiv stomatologi), Total, Total, Dolj, Anul 2008, Numar persoane, 2114
Medici (exclusiv stomatologi), Total, Total, Dolj, Anul 2009, Numar persoane, 2091
Medici (exclusiv stomatologi), Total, Total, Dolj, Anul 2010, Numar persoane, 2118
Medici (exclusiv stomatologi), Total, Total, Dolj, Anul 2011, Numar persoane, 2095
Medici (exclusiv stomatologi), Total, Total, Dolj, Anul 2012, Numar persoane, 2110
Medici (exclusiv stomatologi), Total, Total, Dolj, Anul 2013, Numar persoane, 2170
Medici (exclusiv stomatologi), Total, Total, Dolj, Anul 2014, Numar persoane, 2251
Medici (exclusiv stomatologi), Total, Total, Dolj, Anul 2015, Numar persoane, 2726
Medici (exclusiv stomatologi), Total, Total, Dolj, Anul 2016, Numar persoane, 2861
Medici (exclusiv stomatologi), Total, Total, Dolj, Anul 2017, Numar persoane, 3020
Medici (exclusiv stomatologi), Total, Total, Gorj, Anul 1997, Numar persoane, 582
Medici (exclusiv stomatologi), Total, Total, Gorj, Anul 1998, Numar persoane, 599
Medici (exclusiv stomatologi), Total, Total, Gorj, Anul 1999, Numar persoane, 608
Medici (exclusiv stomatologi), Total, Total, Gorj, Anul 2000, Numar persoane, 607
Medici (exclusiv stomatologi), Total, Total, Gorj, Anul 2001, Numar persoane, 628
Medici (exclusiv stomatologi), Total, Total, Gorj, Anul 2002, Numar persoane, 621
Medici (exclusiv stomatologi), Total, Total, Gorj, Anul 2003, Numar persoane, 622
Medici (exclusiv stomatologi), Total, Total, Gorj, Anul 2004, Numar persoane, 619
Medici (exclusiv stomatologi), Total, Total, Gorj, Anul 2005, Numar persoane, 609
Medici (exclusiv stomatologi), Total, Total, Gorj, Anul 2006, Numar persoane, 586
Medici (exclusiv stomatologi), Total, Total, Gorj, Anul 2007, Numar persoane, 580
Medici (exclusiv stomatologi), Total, Total, Gorj, Anul 2008, Numar persoane, 601
Medici (exclusiv stomatologi), Total, Total, Gorj, Anul 2009, Numar persoane, 652
Medici (exclusiv stomatologi), Total, Total, Gorj, Anul 2010, Numar persoane, 658
Medici (exclusiv stomatologi), Total, Total, Gorj, Anul 2011, Numar persoane, 671
Medici (exclusiv stomatologi), Total, Total, Gorj, Anul 2012, Numar persoane, 668
Medici (exclusiv stomatologi), Total, Total, Gorj, Anul 2013, Numar persoane, 696
Medici (exclusiv stomatologi), Total, Total, Gorj, Anul 2014, Numar persoane, 713
Medici (exclusiv stomatologi), Total, Total, Gorj, Anul 2015, Numar persoane, 729
Medici (exclusiv stomatologi), Total, Total, Gorj, Anul 2016, Numar persoane, 722
Medici (exclusiv stomatologi), Total, Total, Gorj, Anul 2017, Numar persoane, 749
Medici (exclusiv stomatologi), Total, Total, Mehedinti, Anul 1997, Numar persoane, 434
Medici (exclusiv stomatologi), Total, Total, Mehedinti, Anul 1998, Numar persoane, 445
Medici (exclusiv stomatologi), Total, Total, Mehedinti, Anul 1999, Numar persoane, 464
Medici (exclusiv stomatologi), Total, Total, Mehedinti, Anul 2000, Numar persoane, 461
Medici (exclusiv stomatologi), Total, Total, Mehedinti, Anul 2001, Numar persoane, 488
Medici (exclusiv stomatologi), Total, Total, Mehedinti, Anul 2002, Numar persoane, 479
Medici (exclusiv stomatologi), Total, Total, Mehedinti, Anul 2003, Numar persoane, 485
Medici (exclusiv stomatologi), Total, Total, Mehedinti, Anul 2004, Numar persoane, 472
Medici (exclusiv stomatologi), Total, Total, Mehedinti, Anul 2005, Numar persoane, 460
Medici (exclusiv stomatologi), Total, Total, Mehedinti, Anul 2006, Numar persoane, 452
Medici (exclusiv stomatologi), Total, Total, Mehedinti, Anul 2007, Numar persoane, 457
Medici (exclusiv stomatologi), Total, Total, Mehedinti, Anul 2008, Numar persoane, 479
Medici (exclusiv stomatologi), Total, Total, Mehedinti, Anul 2009, Numar persoane, 489
Medici (exclusiv stomatologi), Total, Total, Mehedinti, Anul 2010, Numar persoane, 495
Medici (exclusiv stomatologi), Total, Total, Mehedinti, Anul 2011, Numar persoane, 467
Medici (exclusiv stomatologi), Total, Total, Mehedinti, Anul 2012, Numar persoane, 474
Medici (exclusiv stomatologi), Total, Total, Mehedinti, Anul 2013, Numar persoane, 487
Medici (exclusiv stomatologi), Total, Total, Mehedinti, Anul 2014, Numar persoane, 483
Medici (exclusiv stomatologi), Total, Total, Mehedinti, Anul 2015, Numar persoane, 487
Medici (exclusiv stomatologi), Total, Total, Mehedinti, Anul 2016, Numar persoane, 487
Medici (exclusiv stomatologi), Total, Total, Mehedinti, Anul 2017, Numar persoane, 489
Medici (exclusiv stomatologi), Total, Total, Olt, Anul 1997, Numar persoane, 647
Medici (exclusiv stomatologi), Total, Total, Olt, Anul 1998, Numar persoane, 640
Medici (exclusiv stomatologi), Total, Total, Olt, Anul 1999, Numar persoane, 676
Medici (exclusiv stomatologi), Total, Total, Olt, Anul 2000, Numar persoane, 647
Medici (exclusiv stomatologi), Total, Total, Olt, Anul 2001, Numar persoane, 669
Medici (exclusiv stomatologi), Total, Total, Olt, Anul 2002, Numar persoane, 671
Medici (exclusiv stomatologi), Total, Total, Olt, Anul 2003, Numar persoane, 673
Medici (exclusiv stomatologi), Total, Total, Olt, Anul 2004, Numar persoane, 649
Medici (exclusiv stomatologi), Total, Total, Olt, Anul 2005, Numar persoane, 653
Medici (exclusiv stomatologi), Total, Total, Olt, Anul 2006, Numar persoane, 614
Medici (exclusiv stomatologi), Total, Total, Olt, Anul 2007, Numar persoane, 633
Medici (exclusiv stomatologi), Total, Total, Olt, Anul 2008, Numar persoane, 690
Medici (exclusiv stomatologi), Total, Total, Olt, Anul 2009, Numar persoane, 693
Medici (exclusiv stomatologi), Total, Total, Olt, Anul 2010, Numar persoane, 689
Medici (exclusiv stomatologi), Total, Total, Olt, Anul 2011, Numar persoane, 694
Medici (exclusiv stomatologi), Total, Total, Olt, Anul 2012, Numar persoane, 715
Medici (exclusiv stomatologi), Total, Total, Olt, Anul 2013, Numar persoane, 737
Medici (exclusiv stomatologi), Total, Total, Olt, Anul 2014, Numar persoane, 745
Medici (exclusiv stomatologi), Total, Total, Olt, Anul 2015, Numar persoane, 740
Medici (exclusiv stomatologi), Total, Total, Olt, Anul 2016, Numar persoane, 705
Medici (exclusiv stomatologi), Total, Total, Olt, Anul 2017, Numar persoane, 697
Medici (exclusiv stomatologi), Total, Total, Valcea, Anul 1997, Numar persoane, 615
Medici (exclusiv stomatologi), Total, Total, Valcea, Anul 1998, Numar persoane, 644
